generation,MSE,time,run_id
1,0.09199513,17.05373,0
2,0.09199513,17.20809,0
3,0.09199513,17.36389,0
4,0.09183298,17.51057,0
5,0.09183298,17.66574,0
6,0.09183298,17.81415,0
7,0.09183298,17.98636,0
8,0.09110871,18.15878,0
9,0.09087621,18.30508,0
10,0.0901983,18.45366,0
11,0.08971229,18.59223,0
12,0.08971229,18.73147,0
13,0.08971229,18.86581,0
14,0.08844473,19.00261,0
15,0.08726707,19.15327,0
16,0.08726707,19.31421,0
17,0.08639051,19.46398,0
18,0.08586954,19.61996,0
19,0.08586954,19.78273,0
20,0.08577182,19.95812,0
21,0.08577182,20.09654,0
22,0.08517859,20.23663,0
23,0.08517859,20.39312,0
24,0.08502885,20.54092,0
25,0.08390925,20.66951,0
26,0.08390925,20.79816,0
27,0.08390925,20.92689,0
28,0.08316324,21.06124,0
29,0.08294752,21.19755,0
30,0.08294549,21.32942,0
31,0.08284167,21.46167,0
32,0.08221306,21.59549,0
33,0.08221306,21.74059,0
34,0.08168426,21.87958,0
35,0.08168426,22.00975,0
36,0.08137645,22.14657,0
37,0.08129148,22.29251,0
38,0.08129148,22.43648,0
39,0.08129148,22.576,0
40,0.08080199,22.72291,0
41,0.08080199,22.86413,0
42,0.08080199,23.02564,0
43,0.08080199,23.19172,0
44,0.0805994,23.35987,0
45,0.0805994,23.51245,0
46,0.08021203,23.66959,0
47,0.08021203,23.83047,0
48,0.08021203,23.97011,0
49,0.07994227,24.11821,0
50,0.07994136,24.26033,0
51,0.07994136,24.40596,0
52,0.07984947,24.54729,0
53,0.07983182,24.69856,0
54,0.07983182,24.86275,0
55,0.07979418,25.02195,0
56,0.07965038,25.20688,0
57,0.07965038,25.38711,0
58,0.07965038,25.56306,0
59,0.07965038,25.7298,0
60,0.07965038,25.90095,0
61,0.07962147,26.06821,0
62,0.07962147,26.25322,0
63,0.07962147,26.44964,0
64,0.07962147,26.64111,0
65,0.07942363,26.8537,0
66,0.07942363,27.05587,0
67,0.07942363,27.24719,0
68,0.07942363,27.44821,0
69,0.07942363,27.64172,0
70,0.07942363,27.84574,0
71,0.07942363,28.05119,0
72,0.07942363,28.24195,0
73,0.07942363,28.43399,0
74,0.07942363,28.65498,0
75,0.07942363,28.86681,0
76,0.07942363,29.08008,0
77,0.07942363,29.30447,0
78,0.07942363,29.51739,0
79,0.07942363,29.72122,0
80,0.07942363,29.92642,0
81,0.07942363,30.1317,0
82,0.07942363,30.33323,0
83,0.07942363,30.53966,0
84,0.07942363,30.74469,0
85,0.07942363,30.96802,0
86,0.07942363,31.17721,0
87,0.07942363,31.38657,0
88,0.07881356,31.70126,0
89,0.07881356,31.93853,0
90,0.07772459,32.1548,0
91,0.07680777,32.36875,0
92,0.07680777,32.57203,0
93,0.07680777,32.76665,0
94,0.07680777,32.95248,0
95,0.07680777,33.1334,0
