generation,MSE,time,run_id
1,0.1441563,14.33871,0
2,0.1441039,14.57787,0
3,0.1440985,14.80825,0
4,0.1441025,15.05767,0
5,0.1441011,15.30716,0
6,0.1441024,15.55163,0
7,0.1389565,15.75905,0
8,0.1389518,15.97276,0
9,0.1548878,16.22415,0
10,0.1389519,16.47183,0
11,0.1389488,16.69422,0
12,0.1204631,16.91561,0
13,0.1218663,17.156,0
14,0.1217133,17.40329,0
15,0.1228749,17.65263,0
16,0.1215542,17.86594,0
17,0.1122272,18.0832,0
18,0.1014323,18.33962,0
19,0.1086847,18.56661,0
20,0.1006379,18.82552,0
21,0.1007598,19.05847,0
22,0.1006969,19.30364,0
23,0.1003701,19.50776,0
24,0.10038,19.72422,0
25,0.1003837,19.96709,0
26,0.1004313,20.19768,0
27,0.1003758,20.42619,0
28,0.1003678,20.63609,0
29,0.1003787,20.85352,0
30,0.1003684,21.08053,0
31,0.1003988,21.34537,0
32,0.09741242,21.59211,0
33,0.09740705,21.82349,0
34,0.09708954,22.04332,0
35,0.08565288,22.29778,0
36,0.08565898,22.51786,0
37,0.08566318,22.73738,0
38,0.08565289,22.95797,0
39,0.08564775,23.20618,0
40,0.08567078,23.44527,0
41,0.08565423,23.67828,0
42,0.08569711,23.90091,0
43,0.08565453,24.12895,0
44,0.08565817,24.34241,0
45,0.08565251,24.57692,0
46,0.0828069,24.79687,0
47,0.08280545,25.02297,0
48,0.08280545,25.24996,0
49,0.0828065,25.47967,0
50,0.08280545,25.69151,0
51,0.08280545,25.90446,0
52,0.08280545,26.13383,0
53,0.08280545,26.36593,0
54,0.08280545,26.61385,0
55,0.07870802,26.87986,0
56,0.07547793,27.1088,0
57,0.07547704,27.33667,0
58,0.0754836,27.54216,0
59,0.07548989,27.77717,0
60,0.07548981,28.01224,0
61,0.07547618,28.23868,0
62,0.07436006,28.48585,0
63,0.07445107,28.7073,0
64,0.09343511,28.95216,0
65,0.0753185,29.17387,0
66,0.07440832,29.42005,0
67,0.07438039,29.66331,0
68,0.07461459,29.90734,0
69,0.07439942,30.14358,0
70,0.0745216,30.37683,0
71,0.07079547,30.59535,0
72,0.07079443,30.8039,0
73,0.06559069,31.02633,0
74,0.06557311,31.24818,0
75,0.06556984,31.48791,0
76,0.06557534,31.71332,0
77,0.0655686,31.94648,0
78,0.06557583,32.16374,0
79,0.06556991,32.39031,0
80,0.0655696,32.60748,0
81,0.06527569,32.83425,0
82,0.06694553,33.05426,0
83,0.06524255,33.29725,0
84,0.06525848,33.51938,0
85,0.06524257,33.75041,0
86,0.06362238,33.9901,0
87,0.06081853,34.20897,0
88,0.06081853,34.4195,0
89,0.06081853,34.65158,0
90,0.059778,34.86892,0
91,0.0570223,35.07457,0
92,0.05702153,35.31423,0
93,0.05702205,35.5649,0
94,0.05702112,35.77365,0
95,0.0570209,35.98428,0
96,0.05702163,36.22514,0
97,0.05702449,36.44779,0
98,0.05702166,36.66552,0
99,0.05702439,36.88707,0
100,0.05572402,37.12766,0
101,0.05574344,37.36272,0
102,0.05436185,37.59571,0
103,0.05436078,37.82317,0
104,0.05435609,38.03645,0
105,0.05435477,38.25062,0
106,0.05439542,38.47858,0
107,0.05404046,38.70684,0
108,0.05281836,38.94042,0
109,0.05102581,39.16303,0
110,0.05101898,39.3842,0
111,0.05108109,39.6348,0
112,0.05101696,39.87969,0
113,0.04972269,40.11514,0
114,0.04972269,40.33919,0
115,0.04951664,40.56414,0
116,0.04665773,40.77572,0
117,0.04665886,40.99772,0
118,0.04666516,41.24063,0
119,0.0466602,41.48425,0
120,0.04665886,41.71746,0
121,0.04666373,41.94324,0
122,0.04665841,42.17897,0
123,0.04666233,42.42341,0
124,0.04596825,42.64888,0
125,0.04596233,42.86861,0
126,0.04596166,43.0846,0
127,0.04437659,43.33433,0
128,0.0443699,43.56424,0
129,0.04434125,43.78476,0
130,0.04434605,44.01051,0
131,0.04343801,44.24607,0
132,0.04343855,44.48517,0
133,0.04343866,44.71613,0
134,0.04343929,44.96341,0
135,0.04343901,45.1971,0
136,0.04177663,45.43393,0
137,0.04156658,45.69041,0
138,0.04155824,45.90731,0
139,0.03898932,46.14754,0
140,0.03898939,46.36094,0
141,0.03898921,46.58993,0
142,0.03819861,46.82881,0
143,0.03819861,47.05431,0
144,0.03819794,47.26585,0
145,0.03819966,47.51253,0
146,0.03819928,47.72678,0
147,0.03819902,47.95047,0
148,0.03789646,48.16112,0
149,0.03786033,48.39992,0
150,0.03786071,48.62316,0
151,0.03780838,48.84419,0
152,0.03780841,49.08442,0
153,0.03566705,49.321,0
154,0.03566705,49.53966,0
155,0.03566705,49.76008,0
156,0.03566705,49.99044,0
157,0.03566705,50.20681,0
158,0.03566705,50.42272,0
159,0.03566705,50.62979,0
160,0.03523584,50.84568,0
161,0.0352359,51.08466,0
162,0.03523609,51.29517,0
163,0.03491557,51.52281,0
164,0.03491557,51.74658,0
165,0.03491557,51.98128,0
166,0.03414871,52.20153,0
167,0.03373141,52.4202,0
168,0.03373141,52.64771,0
169,0.03373141,52.86222,0
170,0.03373141,53.09495,0
171,0.03373141,53.33182,0
172,0.03373141,53.56976,0
173,0.03301181,53.79852,0
174,0.03301181,54.00612,0
175,0.03301181,54.22636,0
