generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,1.4898500000000001,300,0.9287696923779001,Inf,300,23.783801556947747,Inf,299.97,27.14822685868515,Inf,200,0.257173782,1
1,NaN,1.4898000000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.96,11.364647788179274,Inf,200,0.680384924,1
2,NaN,1.4898250000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,9.932283314783183,Inf,200,1.10995084,1
3,NaN,1.4898000000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.96,9.245055761044245,Inf,200,1.530344054,1
4,NaN,1.4898250000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,8.590416032140674,Inf,200,1.951229379,1
5,NaN,1.4898500000000001,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,8.208092011036168,Inf,200,2.3775891959999997,1
6,NaN,1.4898500000000001,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,7.83051267474644,Inf,200,2.797755282,1
7,NaN,1.4898500000000001,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,7.450345511935917,Inf,200,3.223568131,1
8,NaN,1.4898500000000001,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,7.123266620102278,Inf,200,3.643353424,1
9,NaN,1.4898250000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,6.800258464579424,Inf,200,4.0632442619999996,1
10,NaN,1.4898500000000001,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,6.546038988755432,Inf,200,4.492449916999999,1
11,NaN,1.4898250000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,6.2946651111956395,Inf,200,4.913051010999999,1
12,NaN,1.4897999999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.96,6.1154935974845195,Inf,200,5.34014322,1
13,NaN,1.4898250000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,5.834287346939603,Inf,200,5.759014227,1
14,NaN,1.489825,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,5.648428138587189,Inf,200,6.187444823,1
15,NaN,1.4898000000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.96,5.4546761675151325,Inf,200,6.608306088,1
16,NaN,1.4897749999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.955,5.270774085036246,Inf,200,7.027150788,1
17,NaN,1.4897999999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.96,5.067212690838715,Inf,200,7.453627698,1
18,NaN,1.4898250000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,4.886595953816765,Inf,200,7.873815919,1
19,NaN,1.4897749999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,4.723498724282759,Inf,200,8.300194343,1
20,NaN,1.4860499999999999,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.96,4.5528425546504385,Inf,200,8.725488132999999,1
21,NaN,1.4813999999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,4.326866814822496,Inf,200,9.146156916999999,1
22,NaN,1.475325,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,4.181076569179144,Inf,200,9.573489727999998,1
23,NaN,1.4775,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,3.987144752710914,Inf,200,9.990474736999998,1
24,NaN,1.4748500000000002,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.96,3.817982057811359,Inf,200,10.415752808999997,1
25,NaN,1.4701,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,3.645378892070914,Inf,200,10.833049958999997,1
26,NaN,1.4688249999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,3.4617394816569322,Inf,200,11.252211612999997,1
27,NaN,1.465725,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.955,3.311875597087423,Inf,200,11.678525554999997,1
28,NaN,1.4538749999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,3.1490611592183253,Inf,200,12.098682658999996,1
29,NaN,1.4533749999999999,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,2.9663949067945357,Inf,200,12.522834392999997,1
30,NaN,1.4496499999999997,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.97,2.823549195234683,Inf,200,12.941287393999996,1
31,NaN,1.4507249999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,2.685682683901916,Inf,200,13.365737474999996,1
32,NaN,1.450975,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.965,2.5604475856691296,Inf,200,13.784202345999995,1
33,NaN,1.4169,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.99,2.44247601466214,Inf,200,14.205670247999995,1
34,NaN,1.3894499999999999,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.99,2.340976397994645,Inf,200,14.631174163999995,1
35,NaN,1.3602249999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.995,2.2358516965543838,Inf,200,15.113730214999995,1
36,NaN,1.3094999999999999,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.98,2.1286005163415456,Inf,200,15.540487505999995,1
37,NaN,1.2945749999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.985,2.0554814169380338,Inf,200,15.962302835999994,1
38,NaN,1.2669249999999999,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.985,1.968874312807437,Inf,200,16.383148700999993,1
39,NaN,1.2748249999999999,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.995,1.898109817310264,Inf,200,16.80711116199999,1
40,NaN,1.2952249999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.995,1.8377085929620898,Inf,200,17.226563782999992,1
41,NaN,1.262975,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.995,1.7714125416036202,Inf,200,17.65863484399999,1
42,NaN,1.253925,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.995,1.717313813052363,Inf,200,18.08132243599999,1
43,NaN,1.2382,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.98,1.6488250211302236,Inf,200,18.51114306899999,1
44,NaN,1.2238749999999998,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.975,1.600152678348733,Inf,200,18.93257375699999,1
45,NaN,1.219125,300,0.7495886263872097,Inf,300,0.7495886263872097,Inf,299.985,1.5409049266018002,Inf,200,19.35736934099999,1
