generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,1.2449999999999994,251,0.3309163663708794,Inf,251,0.6145916840447977,Inf,251.0,0.6062830788608571,Inf,200,0.1094861,1
1,NaN,1.2449499999999996,251,0.31377989837931014,Inf,251,0.31377989837931014,Inf,250.99,0.4705450993812911,Inf,200,0.2090049,1
2,NaN,1.2449499999999996,251,0.31377989837931014,Inf,251,0.31377989837931014,Inf,250.99,0.4346833204555125,Inf,200,0.311573301,1
3,NaN,1.2449249999999994,251,0.2883020163123874,Inf,251,0.2883020163123874,Inf,250.985,0.40509419428405863,Inf,200,0.4147753,1
4,NaN,1.2448999999999995,251,0.28178716719816177,Inf,251,0.28178716719816177,Inf,250.98,0.3843653451810117,Inf,200,0.5089186,1
5,NaN,1.2449499999999996,251,0.28178716719816177,Inf,251,0.28178716719816177,Inf,250.99,0.3690656112606739,Inf,200,0.607665901,1
6,NaN,1.2448499999999996,251,0.28178716719816177,Inf,251,0.28178716719816177,Inf,250.97,0.3551001698107988,Inf,200,0.707461901,1
7,NaN,1.2448499999999998,251,0.28178716719816177,Inf,251,0.28178716719816177,Inf,250.97,0.3414733675462623,Inf,200,0.8078974,1
8,NaN,1.2449499999999996,251,0.28009712234491463,Inf,251,0.28009712234491463,Inf,250.99,0.329079263863778,Inf,200,0.8997016,1
9,NaN,1.2449499999999998,251,0.28009712234491463,Inf,251,0.28009712234491463,Inf,250.99,0.3181477135972968,Inf,200,0.986625401,1
10,NaN,1.2448999999999997,251,0.2784379245140651,Inf,251,0.2784379245140651,Inf,250.98,0.3084554109755785,Inf,200,1.082633301,1
11,NaN,1.2449749999999997,251,0.2665105589690774,Inf,251,0.2665105589690774,Inf,250.995,0.3003965335569745,Inf,200,1.174781801,1
12,NaN,1.2449749999999997,251,0.2610694715828903,Inf,251,0.2610694715828903,Inf,250.995,0.29354976271697836,Inf,200,1.268042501,1
13,NaN,1.2445999999999997,251,0.2592075607254701,Inf,251,0.2592075607254701,Inf,250.99,0.2876862671859379,Inf,200,1.3712606,1
14,NaN,1.2443999999999997,251,0.2592075607254701,Inf,251,0.2592075607254701,Inf,250.99,0.28260109127181215,Inf,200,1.483368799,1
15,NaN,1.2444499999999996,251,0.24738126862475493,Inf,251,0.24738126862475493,Inf,250.99,0.27722557506925066,Inf,200,1.595065099,1
16,NaN,1.2431749999999997,251,0.24738126862475493,Inf,251,0.24738126862475493,Inf,250.985,0.2719098733050948,Inf,200,1.6928258,1
17,NaN,1.2435749999999997,251,0.24738126862475493,Inf,251,0.24738126862475493,Inf,250.985,0.26713978801288285,Inf,200,1.787322499,1
18,NaN,1.2418999999999998,251,0.23550121799793033,Inf,251,0.23550121799793033,Inf,250.98,0.26327075726847876,Inf,200,1.883510998,1
19,NaN,1.24135,251,0.23550121799793033,Inf,251,0.23550121799793033,Inf,250.98,0.25998477657391494,Inf,200,1.997516298,1
20,NaN,1.2419249999999997,251,0.2299949850372619,Inf,251,0.2299949850372619,Inf,250.995,0.25610385003329544,Inf,200,2.111546899,1
21,NaN,1.2427749999999997,251,0.2299949850372619,Inf,251,0.2299949850372619,Inf,250.995,0.25199310194298463,Inf,200,2.2095074,1
22,NaN,1.2438999999999998,251,0.2299949850372619,Inf,251,0.2299949850372619,Inf,250.99,0.24829034962911933,Inf,200,2.3129649000000003,1
23,NaN,1.2433999999999998,251,0.221615804926892,Inf,251,0.221615804926892,Inf,250.97,0.2445249511495766,Inf,200,2.4331453990000003,1
24,NaN,1.2427,251,0.221615804926892,Inf,251,0.221615804926892,Inf,250.99,0.2410881143711977,Inf,200,2.5408451000000003,1
25,NaN,1.2411499999999998,251,0.221615804926892,Inf,251,0.221615804926892,Inf,250.99,0.23825628511023,Inf,200,2.6531257000000004,1
26,NaN,1.2401,251,0.21446279141866298,Inf,251,0.21446279141866298,Inf,250.99,0.23506847543951082,Inf,200,2.7399487000000002,1
27,NaN,1.240675,251,0.21446279141866298,Inf,251,0.21446279141866298,Inf,250.975,0.2315347775968044,Inf,200,2.8502634010000003,1
28,NaN,1.2391249999999996,251,0.20662082856303576,Inf,251,0.20662082856303576,Inf,250.975,0.22872259111092844,Inf,200,2.9524586010000005,1
29,NaN,1.2352999999999998,251,0.20662082856303576,Inf,251,0.20662082856303576,Inf,250.98,0.2259629035787613,Inf,200,3.0704348020000003,1
30,NaN,1.2348249999999998,251,0.20662082856303576,Inf,251,0.20662082856303576,Inf,250.985,0.2231927098403191,Inf,200,3.1782075020000002,1
31,NaN,1.234075,250,0.2046281975405265,Inf,250,0.2046281975405265,Inf,250.985,0.2203969789265636,Inf,200,3.291416503,1
32,NaN,1.2308249999999998,251,0.19372726216774294,Inf,251,0.19372726216774294,Inf,250.985,0.2175346307755454,Inf,200,3.4009391030000002,1
33,NaN,1.2212749999999999,251,0.19372726216774294,Inf,251,0.19372726216774294,Inf,250.985,0.2149389992240265,Inf,200,3.4938951030000003,1
34,NaN,1.2163249999999999,251,0.19372726216774294,Inf,251,0.19372726216774294,Inf,250.985,0.21249446434208416,Inf,200,3.591253903,1
35,NaN,1.2100499999999998,251,0.1919581508342103,Inf,251,0.1919581508342103,Inf,250.98,0.20958532915469463,Inf,200,3.698298303,1
36,NaN,1.1989999999999998,251,0.1919581508342103,Inf,251,0.1919581508342103,Inf,250.98,0.20740061650065703,Inf,200,3.802693502,1
37,NaN,1.2012749999999999,251,0.1919581508342103,Inf,251,0.1919581508342103,Inf,250.985,0.20548386827010365,Inf,200,3.905022202,1
