generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,0.9899500000000004,200,0.458368475710247,Inf,200,2.7205320780523468,Inf,199.99,2.2961690816623,Inf,200,0.171386738,1
1,NaN,0.9899250000000004,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.985,1.1122212471013497,Inf,200,0.47159904500000005,1
2,NaN,0.9899500000000004,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,1.0408602586940061,Inf,200,0.764376116,1
3,NaN,0.9899500000000003,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,1.0087170292845222,Inf,200,1.065865537,1
4,NaN,0.9899000000000003,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.98,0.9854785945040478,Inf,200,1.356346625,1
5,NaN,0.9898500000000002,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.97,0.9603656862958553,Inf,200,1.648433008,1
6,NaN,0.9898500000000002,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.97,0.9362362038186949,Inf,200,1.9393365930000002,1
7,NaN,0.9899250000000004,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.985,0.9158070853624577,Inf,200,2.2394504140000002,1
8,NaN,0.9899500000000002,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,0.8996321354451376,Inf,200,2.533445571,1
9,NaN,0.9899500000000002,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,0.8859013828357848,Inf,200,2.826798161,1
10,NaN,0.98995,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,0.8721829684619589,Inf,200,3.1262710190000003,1
11,NaN,0.989925,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.985,0.8602527852013475,Inf,200,3.4204397300000005,1
12,NaN,0.9899000000000001,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.98,0.8476238023838292,Inf,200,3.7107703610000007,1
13,NaN,0.989975,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.995,0.8359514970610857,Inf,200,4.005771875000001,1
14,NaN,0.989925,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.985,0.8231673042624894,Inf,200,4.307693096,1
15,NaN,0.98995,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,0.811263917191289,Inf,200,4.622012687000001,1
16,NaN,0.98995,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,0.7970615068307879,Inf,200,4.940635200000001,1
17,NaN,0.989925,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.995,0.7836248275623423,Inf,200,5.253420715000001,1
18,NaN,0.989375,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.985,0.7695727508759154,Inf,200,5.558130351000001,1
19,NaN,0.9887,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,0.7550615583189006,Inf,200,5.879574000000001,1
20,NaN,0.9870500000000001,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.99,0.7407228270801031,Inf,200,6.1811965550000005,1
21,NaN,0.984375,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.995,0.7273123113044975,Inf,200,6.470207727000001,1
22,NaN,0.9673750000000001,200,0.458368475710247,Inf,200,0.458368475710247,Inf,199.995,0.7147640724035067,Inf,200,6.757515759000001,1
23,NaN,0.93345,200,0.458368475710247,Inf,200,0.458368475710247,Inf,200.0,0.6991541681599572,Inf,200,7.049504618000001,1
