generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,2.490000000000001,500,0.16683237324275063,Inf,500,0.5793673946404982,Inf,500.0,0.5621451985025564,Inf,200,0.427981106,1
1,NaN,2.4899250000000013,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.985,0.31115982300898204,Inf,200,1.144906201,1
2,NaN,2.489975000000001,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.30400718110921426,Inf,200,1.857334606,1
3,NaN,2.489975000000001,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.29844118361341426,Inf,200,2.5642496980000002,1
4,NaN,2.4899500000000008,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.99,0.29402009392647,Inf,200,3.277388359,1
5,NaN,2.4899750000000007,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.2907069486507923,Inf,200,3.994173263,1
6,NaN,2.4900000000000007,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.2874356263798107,Inf,200,4.702810102,1
7,NaN,2.4900000000000007,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.2841625912148784,Inf,200,5.415633094,1
8,NaN,2.4900000000000007,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.28142988196313484,Inf,200,6.127055783,1
9,NaN,2.49,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.2779985360750095,Inf,200,6.836185054,1
10,NaN,2.4900000000000007,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.27515267304951363,Inf,200,7.541225055,1
11,NaN,2.49,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.27248823220281615,Inf,200,8.253126061,1
12,NaN,2.49,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.26968558313622226,Inf,200,8.962009597,1
13,NaN,2.4897750000000003,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.26690908467996316,Inf,200,9.664304811,1
14,NaN,2.489475,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.2641981402292677,Inf,200,10.373115205,1
15,NaN,2.489125,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.26146094844086454,Inf,200,11.083255005,1
16,NaN,2.488825,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.2583330895566021,Inf,200,11.786526742,1
17,NaN,2.4882999999999997,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.25561528827180635,Inf,200,12.494311209,1
18,NaN,2.4882250000000004,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.25284564316393593,Inf,200,13.264887003999998,1
19,NaN,2.488725,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.2503662082365104,Inf,200,13.966025082999998,1
20,NaN,2.489,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.24770556623086099,Inf,200,14.674443455999999,1
21,NaN,2.4892250000000002,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.24473350446490566,Inf,200,15.389519124,1
22,NaN,2.489125,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.995,0.24117349475056143,Inf,200,16.094867416,1
23,NaN,2.4881,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,499.99,0.23800570364141482,Inf,200,16.799777813,1
24,NaN,2.42375,500,0.16683237324275063,Inf,500,0.16683237324275063,Inf,500.0,0.23385985854072577,Inf,200,17.508058882,1
