generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,3.490150000000002,700,0.022537778259493137,Inf,700,0.3584097446760339,Inf,700.03,0.3396963514071794,Inf,199,0.63619402,1
1,NaN,3.4901250000000017,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.025,0.12902328607232227,Inf,199,1.628844129,1
2,NaN,3.4901000000000018,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.02,0.12313630895817304,Inf,199,2.621668112,1
3,NaN,3.4901000000000018,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.02,0.11924023549065722,Inf,199,3.6103848689999998,1
4,NaN,3.490100000000001,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.02,0.11617911078104476,Inf,199,4.598522258,1
5,NaN,3.490100000000001,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.02,0.11352283171402647,Inf,199,5.597984915,1
6,NaN,3.490125000000001,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.025,0.11113343237028996,Inf,199,6.583842366,1
7,NaN,3.490100000000001,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.02,0.1087159226714562,Inf,199,7.5704466429999995,1
8,NaN,3.4901000000000004,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.02,0.10678579458373078,Inf,199,8.553662291,1
9,NaN,3.4899750000000007,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.10325339047527772,Inf,200,9.540968482,1
10,NaN,3.4899500000000008,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.99,0.10113662953129211,Inf,200,10.595072997,1
11,NaN,3.489925000000001,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.985,0.09890436813289534,Inf,200,11.581655781,1
12,NaN,3.4899750000000007,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.09702639282903752,Inf,200,12.56764059,1
13,NaN,3.4899750000000007,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.09512212058058202,Inf,200,13.551744858,1
14,NaN,3.4899750000000007,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.0934277077784254,Inf,200,14.537394749999999,1
15,NaN,3.4900000000000007,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.09159873609727225,Inf,200,15.521251358999999,1
16,NaN,3.49,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.08969688880965622,Inf,200,16.504406696,1
17,NaN,3.49,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.08750947074321867,Inf,200,17.490520788,1
18,NaN,3.49,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.08535065539306227,Inf,200,18.47623484,1
19,NaN,3.49,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.08320856985431528,Inf,200,19.463185583,1
20,NaN,3.4850499999999998,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.08040494429435566,Inf,200,20.459926557000003,1
21,NaN,3.4106000000000005,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.07806019066747964,Inf,200,21.446511265,1
22,NaN,3.3720000000000003,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.99,0.07484955928680381,Inf,200,22.437290136,1
23,NaN,3.3516500000000002,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.98,0.07210823118624778,Inf,200,23.427362602000002,1
24,NaN,3.3152250000000003,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.0697367570235383,Inf,200,24.423566233000003,1
25,NaN,3.3057500000000006,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.06698984204494424,Inf,200,25.417115870000003,1
26,NaN,3.2866500000000003,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.06426329986840007,Inf,200,26.411367743000003,1
27,NaN,3.3227999999999995,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.061916382032903165,Inf,200,27.406908597000005,1
28,NaN,3.29175,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.05924866782232757,Inf,200,28.402991606000004,1
29,NaN,3.27065,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.056597488535374635,Inf,200,29.399052159000004,1
30,NaN,3.2937,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.99,0.05351520791787129,Inf,200,30.404618713000005,1
31,NaN,3.2766999999999995,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.05019754697263,Inf,200,31.406879404000005,1
32,NaN,3.19875,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.04738023037834325,Inf,200,32.40999503100001,1
33,NaN,3.194325,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.04473389262934638,Inf,200,33.47425260500001,1
34,NaN,3.174575,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.04255867981285167,Inf,200,34.48526477000001,1
35,NaN,3.123775,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.040473837349557916,Inf,200,35.49283505300001,1
36,NaN,3.22235,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.99,0.03869460681621953,Inf,200,36.50189064700001,1
37,NaN,3.2623,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.99,0.03682719008846225,Inf,200,37.51115059300001,1
38,NaN,3.1985,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.99,0.035501905739110474,Inf,200,38.51907343600001,1
39,NaN,2.9940750000000005,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.033901949278513144,Inf,200,39.52746176300001,1
40,NaN,2.8346000000000005,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.99,0.03264326836238381,Inf,200,40.545685874000014,1
41,NaN,2.556275,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.03122630646962,Inf,200,41.55149880400001,1
42,NaN,2.34595,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.03011800129787992,Inf,200,42.56008506500001,1
43,NaN,2.229475,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.02912929830263951,Inf,200,43.56841468500001,1
44,NaN,2.01395,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,700.0,0.02825827264851771,Inf,200,44.57744044500001,1
45,NaN,1.897475,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.027485600254780924,Inf,200,45.58570718800001,1
46,NaN,1.7345249999999999,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.026802598502165646,Inf,200,46.596051765000006,1
47,NaN,1.724475,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.026338348905035863,Inf,200,47.60277448800001,1
48,NaN,1.580925,700,0.017899276915136944,Inf,700,0.017899276915136944,Inf,699.995,0.02580985942875252,Inf,200,48.60845717200001,1
49,NaN,1.5284249999999997,700,0.01492059274572623,Inf,700,0.01492059274572623,Inf,699.995,0.025159412303820662,Inf,200,49.62010163700001,1
