generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,0.4900000000000002,100,0.021882448104570656,Inf,100,0.29568642100355597,Inf,100.0,0.3505922808379107,Inf,200,0.085925493,1
1,NaN,0.4900000000000002,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.14161253009034572,Inf,200,0.23359668,1
2,NaN,0.48997500000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.12845832137424099,Inf,200,0.374371589,1
3,NaN,0.48997500000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.12089077048243675,Inf,200,0.517760713,1
4,NaN,0.48997500000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.11438306356894422,Inf,200,0.65961095,1
5,NaN,0.48997500000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.10912387373513764,Inf,200,0.806027161,1
6,NaN,0.49000000000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.1048807039208012,Inf,200,0.9458403070000001,1
7,NaN,0.48997500000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.09989949703195258,Inf,200,1.090227124,1
8,NaN,0.48997500000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.09560455859706941,Inf,200,1.230152871,1
9,NaN,0.48997500000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.09171053157666975,Inf,200,1.369680182,1
10,NaN,0.48997500000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.0880659267380887,Inf,200,1.50974227,1
11,NaN,0.49000000000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.08491217821066893,Inf,200,1.6508039760000002,1
12,NaN,0.49000000000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.0815568092064252,Inf,200,1.796634081,1
13,NaN,0.49000000000000016,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.07833346750712353,Inf,200,1.938742243,1
14,NaN,0.4899750000000001,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.07546640986760716,Inf,200,2.0784010840000002,1
15,NaN,0.4899750000000001,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.07303858740947614,Inf,200,2.216930381,1
16,NaN,0.48997500000000005,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.07087946851369806,Inf,200,2.356816669,1
17,NaN,0.49000000000000005,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.06834281947159083,Inf,200,2.497114868,1
18,NaN,0.49000000000000005,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.0655639552045713,Inf,200,2.6362755030000002,1
19,NaN,0.49,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.06299982443261076,Inf,200,2.7760084480000002,1
20,NaN,0.49,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.06059028415629133,Inf,200,2.920390133,1
21,NaN,0.48997500000000005,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.058123853389028236,Inf,200,3.06037587,1
22,NaN,0.4899,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.99,0.056040854821766475,Inf,200,3.200897025,1
23,NaN,0.48985,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.05363131350077856,Inf,200,3.339855876,1
24,NaN,0.488125,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.05111029707427022,Inf,200,3.4787999700000003,1
25,NaN,0.4861000000000001,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.049144126963914736,Inf,200,3.6181890150000005,1
26,NaN,0.48680000000000007,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.99,0.047622042341739904,Inf,200,3.7584329980000004,1
27,NaN,0.477425,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.046001473949214604,Inf,200,3.9098498680000002,1
28,NaN,0.4778,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,100.0,0.04458621809480924,Inf,200,4.050861209000001,1
29,NaN,0.472625,100,0.021882448104570656,Inf,100,0.021882448104570656,Inf,99.995,0.04313107973241683,Inf,200,4.190672430000001,1
30,NaN,0.4744,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.04150105847988944,Inf,200,4.3306822280000015,1
31,NaN,0.47840000000000005,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.039849635428293194,Inf,200,4.472076606000002,1
32,NaN,0.48325,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.03869133895943835,Inf,200,4.611580499000001,1
33,NaN,0.48580000000000007,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.03740163706798118,Inf,200,4.750687881000001,1
34,NaN,0.48969999999999997,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.03592230220830473,Inf,200,4.897359771000001,1
35,NaN,0.48960000000000004,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.03475862334707734,Inf,200,5.037491473000001,1
36,NaN,0.48897499999999994,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,99.995,0.033480499269052576,Inf,200,5.180826703000001,1
37,NaN,0.4886,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.032475405185397405,Inf,200,5.323501722000001,1
38,NaN,0.4857,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.03122657106922841,Inf,200,5.463917975000001,1
39,NaN,0.4805,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.02993500124635268,Inf,200,5.604621666000001,1
40,NaN,0.47155,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.029020727418377145,Inf,200,5.745205698,1
41,NaN,0.46870000000000006,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,100.0,0.02804504159315732,Inf,200,5.894349365,1
42,NaN,0.458775,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,99.995,0.027199764800062937,Inf,200,6.034590781,1
43,NaN,0.44512500000000005,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,99.995,0.02645250489479235,Inf,200,6.175635806000001,1
44,NaN,0.42917500000000003,100,0.014586062402054048,Inf,100,0.014586062402054048,Inf,99.995,0.02574524149122154,Inf,200,6.316141563,1
