generation,fitness_std,geno_diversity,best_valid_numberOfPoints,best_valid_mse,best_valid_fitness,best_overall_numberOfPoints,best_overall_mse,best_overall_fitness,avg_numberOfPoints,avg_mse,avg_fitness,number_valid_individuals,total_time,run_id
0,NaN,0.49000000000000016,100,0.16150012635727015,Inf,100,2.7906416869333674,Inf,100.0,2.1447185153131043,Inf,200,1.003185247,1
1,NaN,0.4899750000000002,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.6653091818908129,Inf,200,1.578500339,1
2,NaN,0.48995000000000016,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.5063852756806204,Inf,200,1.7373613490000002,1
3,NaN,0.48995000000000016,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.446751571298343,Inf,200,1.8854504580000002,1
4,NaN,0.48997500000000016,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.40753307453229887,Inf,200,2.0382925750000003,1
5,NaN,0.48997500000000016,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.380950137180322,Inf,200,2.1882978370000004,1
6,NaN,0.48995000000000016,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.35849427618835056,Inf,200,2.3382174440000005,1
7,NaN,0.48995000000000016,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.3403159614491841,Inf,200,2.4863261220000004,1
8,NaN,0.4899500000000001,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.323904938742036,Inf,200,2.6360394530000004,1
9,NaN,0.48997500000000005,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.30877119775665807,Inf,200,2.7932075890000005,1
10,NaN,0.49000000000000005,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,100.0,0.2974881073808633,Inf,200,2.9394264200000007,1
11,NaN,0.49000000000000005,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,100.0,0.2867433225509776,Inf,200,3.0877997600000007,1
12,NaN,0.48997500000000005,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.27542326105961196,Inf,200,3.2375464540000007,1
13,NaN,0.4875750000000001,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.265994167041403,Inf,200,3.3856317140000005,1
14,NaN,0.48505000000000004,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.2566151860981039,Inf,200,3.5334147780000005,1
15,NaN,0.48175000000000007,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.2502898474024617,Inf,200,3.6796348920000006,1
16,NaN,0.4766500000000001,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.98,0.24478557661950137,Inf,200,3.8316435640000006,1
17,NaN,0.47042500000000004,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.985,0.2394333514203609,Inf,200,3.9775512170000007,1
18,NaN,0.47145,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.2350694908663169,Inf,200,4.125360265,1
19,NaN,0.4673,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.98,0.23038302515584178,Inf,200,4.273964903,1
20,NaN,0.447675,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.985,0.22615251354192065,Inf,200,4.420523785,1
21,NaN,0.4395,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.98,0.22058679706202272,Inf,200,4.5676094240000005,1
22,NaN,0.43847500000000006,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.975,0.2156446381966519,Inf,200,4.7173702340000006,1
23,NaN,0.419675,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.975,0.2117652284850205,Inf,200,4.866007273,1
24,NaN,0.4217,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.98,0.2080357752334037,Inf,200,5.0138432680000005,1
25,NaN,0.41822499999999996,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.985,0.2049605599545728,Inf,200,5.1623815,1
26,NaN,0.41747499999999993,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.20167517204917915,Inf,200,5.3081576230000005,1
27,NaN,0.416575,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.19848738525190546,Inf,200,5.453943692,1
28,NaN,0.414675,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.19601401352323256,Inf,200,5.600279295,1
29,NaN,0.41322499999999995,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.985,0.1931709398329852,Inf,200,5.754340139,1
30,NaN,0.41082499999999994,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.985,0.19071041926431456,Inf,200,5.898969074,1
31,NaN,0.401975,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.18801176294941746,Inf,200,6.044990933,1
32,NaN,0.404375,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.18616468043401396,Inf,200,6.193037375,1
33,NaN,0.400625,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.18406869058129904,Inf,200,6.338989298,1
34,NaN,0.3986,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,100.0,0.18212701292340994,Inf,200,6.484646083,1
35,NaN,0.3898,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,100.0,0.18019042783906036,Inf,200,6.630369916,1
36,NaN,0.383425,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.1780493267082075,Inf,200,6.784432044,1
37,NaN,0.382975,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.1764144999578262,Inf,200,6.929498553,1
38,NaN,0.37887499999999996,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.995,0.17442847932141622,Inf,200,7.077891461,1
39,NaN,0.37765,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.17214368445482975,Inf,200,7.22339779,1
40,NaN,0.36905,100,0.16150012635727015,Inf,100,0.16150012635727015,Inf,99.99,0.17055236026796536,Inf,200,7.367654594,1
41,NaN,0.34897500000000004,100,0.15929542884468814,Inf,100,0.15929542884468814,Inf,99.995,0.16871981083056334,Inf,200,7.51177249,1
42,NaN,0.330775,100,0.15409283751425798,Inf,100,0.15409283751425798,Inf,99.995,0.16705430252194226,Inf,200,7.657140874,1
